    2.017177e+01     7.578649e-04
    2.021838e+01     7.531994e-04
    2.026498e+01     7.485672e-04
    2.031159e+01     7.439681e-04
    2.035820e+01     7.394018e-04
    2.040480e+01     7.348682e-04
    2.045141e+01     7.303669e-04
    2.049802e+01     7.258978e-04
    2.054462e+01     7.214607e-04
    2.059123e+01     7.170552e-04
    2.063784e+01     7.126813e-04
    2.068444e+01     7.083385e-04
    2.073105e+01     7.040268e-04
    2.077766e+01     6.997459e-04
    2.082426e+01     6.954956e-04
    2.087087e+01     6.912756e-04
    2.091748e+01     6.870858e-04
    2.096408e+01     6.829260e-04
    2.101069e+01     6.787959e-04
    2.105730e+01     6.746954e-04
    2.110390e+01     6.706243e-04
    2.115051e+01     6.665823e-04
    2.119712e+01     6.625694e-04
    2.124372e+01     6.585853e-04
    2.129033e+01     6.546297e-04
    2.133694e+01     6.507026e-04
    2.138354e+01     6.468036e-04
    2.143015e+01     6.429327e-04
    2.147676e+01     6.390896e-04
    2.152336e+01     6.352740e-04
    2.156997e+01     6.314860e-04
    2.161658e+01     6.277251e-04
    2.166318e+01     6.239913e-04
    2.170979e+01     6.202842e-04
    2.175640e+01     6.166039e-04
    2.180300e+01     6.129499e-04
    2.184961e+01     6.093223e-04
    2.189622e+01     6.057206e-04
    2.194282e+01     6.021448e-04
    2.198943e+01     5.985947e-04
    2.203604e+01     5.950700e-04
    2.208264e+01     5.915706e-04
    2.212925e+01     5.880962e-04
    2.217586e+01     5.846468e-04
    2.222246e+01     5.812219e-04
    2.226907e+01     5.778216e-04
    2.231568e+01     5.744456e-04
    2.236228e+01     5.710936e-04
    2.240889e+01     5.677655e-04
    2.245550e+01     5.644611e-04
    2.250210e+01     5.611803e-04
    2.254871e+01     5.579227e-04
    2.259532e+01     5.546882e-04
    2.264192e+01     5.514766e-04
    2.268853e+01     5.482878e-04
    2.273514e+01     5.451214e-04
    2.278174e+01     5.419775e-04
    2.282835e+01     5.388558e-04
    2.287495e+01     5.357561e-04
    2.292156e+01     5.326784e-04
    2.296817e+01     5.296224e-04
    2.301477e+01     5.265881e-04
    2.306138e+01     5.235752e-04
    2.310799e+01     5.205837e-04
    2.315459e+01     5.176133e-04
    2.320120e+01     5.146640e-04
    2.324781e+01     5.117355e-04
    2.329441e+01     5.088277e-04
    2.334102e+01     5.059405e-04
    2.338763e+01     5.030737e-04
    2.343423e+01     5.002272e-04
    2.348084e+01     4.974008e-04
    2.352745e+01     4.945944e-04
    2.357405e+01     4.918077e-04
    2.362066e+01     4.890408e-04
    2.366727e+01     4.862933e-04
    2.371387e+01     4.835652e-04
    2.376048e+01     4.808563e-04
    2.380709e+01     4.781665e-04
    2.385369e+01     4.754955e-04
    2.390030e+01     4.728434e-04
    2.394691e+01     4.702098e-04
    2.399351e+01     4.675947e-04
    2.404012e+01     4.649979e-04
    2.408673e+01     4.624192e-04
    2.413333e+01     4.598585e-04
    2.417994e+01     4.573157e-04
    2.422655e+01     4.547906e-04
    2.427315e+01     4.522831e-04
    2.431976e+01     4.497929e-04
    2.436637e+01     4.473200e-04
    2.441297e+01     4.448641e-04
    2.445958e+01     4.424253e-04
    2.450619e+01     4.400032e-04
    2.455279e+01     4.375977e-04
    2.459940e+01     4.352088e-04
    2.464601e+01     4.328362e-04
    2.469261e+01     4.304799e-04
    2.473922e+01     4.281397e-04
    2.478583e+01     4.258156e-04
    2.483243e+01     4.235074e-04
    2.487904e+01     4.212150e-04
    2.492565e+01     4.189383e-04
    2.497225e+01     4.166772e-04
    2.501886e+01     4.144316e-04
    2.506547e+01     4.122014e-04
    2.511207e+01     4.099864e-04
    2.515868e+01     4.077866e-04
    2.520529e+01     4.056018e-04
    2.525189e+01     4.034319e-04
    2.529850e+01     4.012769e-04
    2.534511e+01     3.991366e-04
    2.539171e+01     3.970108e-04
    2.543832e+01     3.948996e-04
    2.548492e+01     3.928027e-04
    2.553153e+01     3.907201e-04
    2.557814e+01     3.886516e-04
    2.562474e+01     3.865972e-04
    2.567135e+01     3.845567e-04
    2.571796e+01     3.825301e-04
    2.576456e+01     3.805171e-04
    2.581117e+01     3.785178e-04
    2.585778e+01     3.765319e-04
    2.590438e+01     3.745594e-04
    2.595099e+01     3.726002e-04
    2.599760e+01     3.706541e-04
    2.604420e+01     3.687211e-04
    2.609081e+01     3.668010e-04
    2.613742e+01     3.648937e-04
    2.618402e+01     3.629992e-04
    2.623063e+01     3.611172e-04
    2.627724e+01     3.592478e-04
    2.632384e+01     3.573907e-04
    2.637045e+01     3.555459e-04
    2.641706e+01     3.537132e-04
    2.646366e+01     3.518926e-04
    2.651027e+01     3.500839e-04
    2.655688e+01     3.482871e-04
    2.660348e+01     3.465021e-04
    2.665009e+01     3.447288e-04
    2.669670e+01     3.429671e-04
    2.674330e+01     3.412170e-04
    2.678991e+01     3.394783e-04
    2.683652e+01     3.377510e-04
    2.688312e+01     3.360350e-04
    2.692973e+01     3.343302e-04
    2.697634e+01     3.326366e-04
    2.702294e+01     3.309541e-04
    2.706955e+01     3.292826e-04
    2.711616e+01     3.276219e-04
    2.716276e+01     3.259721e-04
    2.720937e+01     3.243331e-04
    2.725598e+01     3.227047e-04
    2.730258e+01     3.210869e-04
    2.734919e+01     3.194797e-04
    2.739580e+01     3.178829e-04
    2.744240e+01     3.162964e-04
    2.748901e+01     3.147202e-04
    2.753562e+01     3.131543e-04
    2.758222e+01     3.115984e-04
    2.762883e+01     3.100526e-04
    2.767544e+01     3.085167e-04
    2.772204e+01     3.069907e-04
    2.776865e+01     3.054746e-04
    2.781526e+01     3.039681e-04
    2.786186e+01     3.024713e-04
    2.790847e+01     3.009841e-04
    2.795508e+01     2.995064e-04
    2.800168e+01     2.980380e-04
    2.804829e+01     2.965790e-04
    2.809489e+01     2.951293e-04
    2.814150e+01     2.936887e-04
    2.818811e+01     2.922572e-04
    2.823471e+01     2.908347e-04
    2.828132e+01     2.894212e-04
    2.832793e+01     2.880165e-04
